report_schema_version,report_mode,internal_item_id,wordpress_public_id,item_name,barcode,internal_status,internal_quantity,website_projection,website_projection_status,square_variation_id,square_expected_count,square_count,square_projection_status,kiosk_projection,kiosk_projection_status,reserved_quantity,pending_failed_status,last_verified_sync_at_utc,mismatch_reason
1,connected,local-inventory-9c7aeb90-eebd-44ff-8e09-922a7ce1dca7,5276900f-6b3d-5e0a-070f-5867e06ae0e0,Snorlax,PUG-A76B3176-07,available,1,,not_recorded,O6LMG3K5N7VQB4U3REO2F4GY,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7717f1e0-f68a-4a15-bbdc-dd8aed00922f,24548b76-0dcf-14ca-bf5b-c8c9ecf5aff5,Snorlax,PUG-A76B3176-08,available,1,,not_recorded,3WAUVHL3XPRZ6QJW6AHEXD46,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-64832e4f-64c2-4634-b600-7a5720d3d4a9,8aa84d4d-1fcf-9462-0162-28f71551a50c,Snorlax,PUG-A76B3176-09,available,1,,not_recorded,343WRU5X5LEIMCKHFNL2T7DH,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-781c740a-e55d-40ed-a636-9c324099ec0b,1bf04983-5bed-45fa-32dc-cdc7c1ae1362,Snorlax,PUG-A76B3176-10,available,1,,not_recorded,WYUTHZOP6ASD2YHH6KDCFYOY,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-1fbbd872-f9df-4c71-b3a7-ab1e718ff4b0,97eba621-c0d7-d32e-ff6b-f04472628463,Eevee,PUG-E8DE6B71,available,1,,not_recorded,DW55CYZFMN4KY5QBERZ47PBF,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-0a2a6b94-762a-4caf-a48d-1badd2b042f7,cf68a6ec-5d72-a11b-6422-e3607934ff88,Paldean Wooper,PUG-EC71CFED,available,1,,not_recorded,TZHMVWGL5GEHJY7D5LGBZWXN,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-5d898c52-c62c-4f91-8954-497b19c78748,e61e3c50-eb3f-1a67-2e06-4a1df11c2e76,Rayquaza,PUG-3BFFB455,available,1,,not_recorded,OJWNYY3JUN35GWOEWLRX5UUY,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-592acab3-0573-40e6-aa44-0e541f20a401,78b6c040-efc5-7214-3597-fd64e332e4b6,Radiant Charizard,PUG-2B73B8F8,available,1,,not_recorded,UX672733ETX7WJ3ZJFGUXPDZ,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-d6bef026-63dc-4781-ae83-cedd83042648,d3c8f0d1-17e1-4feb-ad58-5f20a898f037,Raichu,PUG-C8B872EC,available,1,,not_recorded,FK4DAGC6WRE7LLZ3YPLHYE6C,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-e06866ec-8d9a-4ae7-9b36-34f0c1421c05,d4dcaca1-923d-ff8a-eb6c-41e92099970d,Umbreon VMAX,PUG-68F6D907,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,OQZFFCE5TSLBRTFFFOB7XNKA,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-27c8a085-4d61-4571-a3f8-082e469d21b8,4907d9f2-1ef7-5ec3-f786-9564226a8500,Flareon V,PUG-F4D3C66E,available,1,,not_recorded,IWGE7MVPCQS7EJHFEGB3N3T3,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-2d1e8e6f-0c82-40b5-8102-d9e15fd5cf06,74f605a3-6943-36da-c0cd-7d7502951b9e,Piplup,PUG-5A052243,available,1,,not_recorded,6S2JJUW5T4K4NGRWNTQM2DD6,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-4703a2a8-ad4d-4537-9e87-a9fcd2cab3be,1def582c-4b8b-71d3-ca76-0cef81ac00cf,Secret Box,PUG-E0CB7C2B,available,1,,not_recorded,TW54QI43Z3XFTCIXSD3RVG7S,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-e35773f0-15be-4449-ae13-0db63cc52cf7,c4c9f871-5f9b-fa0e-22ad-435f3972ed32,Blastoise ex,PUG-2F3ED328,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,XISHIC2BQ4KGSW22JWIXM6VR,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-62f36080-d2ae-441e-bca6-10159914a479,81f630ca-3cb4-5040-326b-b1201e00d1d6,Charizard ex,PUG-68A2C02A,available,1,,not_recorded,3J2PVYP3YQCY3HSPCDMFYSFD,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-fd40f7a8-8517-447e-96e9-048e52fdacc1,53502bf4-2a14-0693-a691-5ab092695fd4,Rayquaza VMAX,PUG-60B9951B,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,U3OJ2OJMULOKBEPMD5BPGMFK,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-13e1384e-f502-4874-b43e-f53543a2eb81,d6af7c7d-277d-57a6-a912-25d5f372dc77,Radiant Eevee,PUG-E7C73F47,sold,0,,not_recorded,MAFKLAYKGQKYUBUQ2AEDNDYD,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-a42c1ba6-2a59-46ab-9df9-dde17cad59c8,0fe5637d-71b3-7c5b-4410-e0d68b58e576,Dark Sylveon V,PUG-7586523C,available,1,,not_recorded,XAJJFHH7LJLBGPQQV2B2NWOD,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-9152489a-2b54-4116-8f7b-2bd74497a533,36ed71b7-e0de-f576-7353-156de6e702f1,Hearthflame Mask Ogerpon ex,PUG-4673654E-01,available,8,,not_recorded,5AMYXJTRHURBGR44X3SJWKRD,8,8,not_recorded,visibility=visible;status=available;sellable_quantity=8,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7273cb55-a971-4be8-9a9a-12d7c452ae89,e877f429-2bc2-9743-bc22-7fb60c8af4d1,Hearthflame Mask Ogerpon ex,PUG-4673654E-02,removed,0,,not_recorded,YORREUEFLTEMGKU7IHLRMWQB,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-50b830ec-eacc-4e31-9d02-3e98aec3c97a,a0374be3-8e94-6e17-7e9a-adb028dd4c59,Hearthflame Mask Ogerpon ex,PUG-4673654E-03,removed,0,,not_recorded,IVELEMLJUWWVAIQUXF4U5UJD,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-50c71231-02fe-4cb2-9d33-189d0282fa4a,2c112591-ebbf-012f-1191-3526fdd26c33,Hearthflame Mask Ogerpon ex,PUG-4673654E-04,removed,0,,not_recorded,DDPZWMXUSD4E7NA3UZSICYGR,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-e80f56cf-a73a-488f-9049-663365d77941,e276b652-7336-4fb6-444a-56f6bfff7086,Hearthflame Mask Ogerpon ex,PUG-4673654E-05,removed,0,,not_recorded,Y2AYCHUVXSPX3X6BDUPVRXG2,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ec0fb664-34b5-4071-9b8f-0f2a756d10a8,2afaa0e3-0ae4-b933-4510-91bdb7f3213c,Hearthflame Mask Ogerpon ex,PUG-4673654E-06,removed,0,,not_recorded,GM3K5M6XO7OKMJCT3TTG4H3C,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-81291828-af29-4901-b87a-3360b31ad67e,4f2b5904-a416-be55-6671-b3cc6f17d6aa,Hearthflame Mask Ogerpon ex,PUG-4673654E-07,removed,0,,not_recorded,65LTZ3XUXVYVSBQ2SQD3XUGB,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3147bfec-f7e8-4127-b8d1-3c503db13027,b47233c2-c0ab-cc67-5d20-65b32a5bd762,Hearthflame Mask Ogerpon ex,PUG-4673654E-08,removed,0,,not_recorded,K2NMMAU6TO5FSTOJIR322V3P,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-c3a66534-4577-43ca-b2c9-981210d4447d,28116d9d-195f-c4cf-6ff1-ed954b7c2cd3,Rayquaza V,PUG-AD7C530F,sold,0,,not_recorded,MMFODQWNEUPBHYYXTNOC6TZF,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3996e5fb-371e-48a4-819a-42a80a295295,29510fd0-d00f-fa6f-bea9-7341bca1e32b,Mega Greninja ex,PUG-8B7D2F6F-01,available,1,,not_recorded,UMMHLAO6HBCJ6COJTDRLBMVF,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-11e9e9c1-3ddd-4ccb-b40b-429374d821e3,3f68759a-628c-6aa8-d58a-3dad045873c5,Mega Greninja ex,PUG-8B7D2F6F-02,available,1,,not_recorded,XVMVDQDCJDYPYGBT47JFQZJY,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-e7eb9551-0c46-4c3d-82af-6f3ff078bcf1,a91e35f0-fb89-103d-03f6-a9e91d67c8d0,Metang,PUG-57ED1F3D-01,available,1,,not_recorded,N4VUOT4GDQ4TFQWX5RRCWNL5,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-f3f600b4-4bde-43cf-ba6d-baad331a246b,b2ed9e33-36cb-d29f-4ff3-416846d32c7a,Metang,PUG-57ED1F3D-02,sold,0,,not_recorded,WYR3FCPSQMJVVV47V3WMG2BP,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-8c24835a-c389-410e-9818-a4c29337def6,5781179d-cbd5-2490-dbee-7bdd077b0535,Dewgong,PUG-128FABEB,sold,0,,not_recorded,3XC36QXMZHA5UU4F2MNYOSRA,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3ac80395-5ac6-42f2-b325-a97f16410bc4,5941202c-9cb4-501d-8cd8-693374f1cc15,Chespin,PUG-D819183D-01,removed,0,,not_recorded,7QWJXGSD2SRZNGODTCDLRISU,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-c286f010-84c0-4fb7-ae3d-65d675f40900,e69dca83-d9be-7b3c-0050-81c9b3574bd4,Chespin,PUG-D819183D-02,removed,0,,not_recorded,RWZ6ON2X5VZ7VSW2ZNMOYIJE,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-0d6a1faf-5afc-45cf-8740-8142dd6d9ce8,75749fdb-a1da-94cc-ced9-f6d75a54c0e8,Chespin,PUG-D819183D-03,available,2,,not_recorded,HEK5SJL263OXV6FTZPT76ZA6,2,2,not_recorded,visibility=visible;status=available;sellable_quantity=2,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-24575836-74f0-4243-bf07-14f31613d654,750f7007-8c84-a32d-cbc3-931fc63936ec,Spewpa,PUG-90836B68-01,available,1,,not_recorded,6MOFTVO55EE4MYYMKFJBXZEE,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-82fd3ac2-d008-43d3-8156-6a1601b9dcfa,6af07bee-15db-3d69-764d-6fbddcd69047,Spewpa,PUG-90836B68-02,available,1,,not_recorded,BVCO2VUVTFT25IKIF65P4ECT,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ddaee9b3-3831-4c99-8a24-a76f669415fb,bc21f705-3916-c446-9e55-58b694581f21,Spewpa,PUG-90836B68-03,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,GIVWX3MH5K7GLIY2LIGVTBE4,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-98dd1780-0da2-4c68-be45-d720ada547f7,294f3f37-dacd-f8d5-8a08-d735ba9a619e,Tauros,PUG-028EF2F5-01,removed,0,,not_recorded,NXSIAW4GM5JRHWNAXAMOFNM5,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-f8d8d9d1-a4ed-434d-8137-c929df2242df,645841ec-de8d-c537-d545-b864a21d489c,Tauros,PUG-028EF2F5-02,removed,0,,not_recorded,BUS3UZF4HVRJ5OPLK7OX37IW,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ae843f93-9072-42f7-b249-1b0f9ad4d317,44b2668c-9c50-81c9-0f76-5efeb8c43a12,Tauros,PUG-028EF2F5-03,removed,0,,not_recorded,ZFVJHL2LILP5C6P4X4R7JRFU,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-08ea29d9-db95-4eec-80df-1db1f9f2d642,cb32dc98-964d-ef3a-7027-31e66d29224c,Tarragon,PUG-3D2F05DF-01,available,1,,not_recorded,F2Y3E42P75XTADGQBUQWKFC3,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-f8c657b9-6463-4fc9-926f-b891aeed606f,f02d3ae0-495c-3b01-23c5-b0daf6b7240c,Tarragon,PUG-3D2F05DF-02,available,1,,not_recorded,AG5MYVMAB6DHV52D7VT3GR4E,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-9874d34d-c575-4b92-be64-7348bee28438,4aa81951-b804-04ea-33eb-ee4deaa67b34,Piplup,PUG-65229301-01,available,1,,not_recorded,C7Y5BVGPU535ULSHO7V55F3M,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-771ffeeb-d4f9-429a-8606-1291a2ab7218,d2616418-cd89-de53-2603-ba9cf1302c2e,Piplup,PUG-65229301-02,available,1,,not_recorded,VRFD5LAUOXNCEWSJWWD4WZM4,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-1b66a8d7-abef-48d2-9db6-60811fee86d5,8a09b7c8-1f4b-747a-9f94-5c507724ddc6,Crobat,PUG-EA3E2D1E-01,sold,0,,not_recorded,POBECGNY4EHUAOIXUOYXNZBD,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ffd86d1d-9dac-4d36-bfb5-3d3389f0598f,1dfec60a-dfea-100b-d088-7378a3cf72e1,Crobat,PUG-EA3E2D1E-02,available,1,,not_recorded,T7HMNGJLYMDZ572HMB2NNE4V,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-4b6d47cc-00d5-4044-b914-61e2c755eb64,d6a44b8b-d083-e0e4-c466-7dbd3ffef10c,Froakie,PUG-20A249F6-01,available,1,,not_recorded,KNZNXHEEWAOE4ITIF32XT5YG,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-4c5687ac-7468-45da-b591-38e03861d3a6,484b4a20-d7c3-3daf-0081-92da931188af,Froakie,PUG-20A249F6-02,available,1,,not_recorded,OO3FQYOD34FHIDSWDUZBYZTG,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-668b9de0-6e85-4a75-907b-503836eba83e,3aa13f5e-0853-5e70-6cef-e86719db485f,Dedenne,PUG-91D2D48B-01,removed,0,,not_recorded,FTCDKJ2ZVMFFPJQIDL43IF2O,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-5d027c39-6092-4ffc-aba1-b69b702c0bde,761ca991-5913-58db-df85-771d8d9f0e0f,Dedenne,PUG-91D2D48B-02,removed,0,,not_recorded,6WHLD326JCTRES7SMHELA5NK,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7ad0085c-7b4f-4d92-816e-2b1a4562361d,3187ff9b-8474-0ffa-b93c-851b00cc55c3,Mega Dragalge ex,PUG-7C5D9689-01,sold,1,,not_recorded,5D7H7FWQIXIIW6445MHO4LYL,0,1,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-cf642799-258e-4fa1-92f8-74d4bde51c8e,3851c99f-cba9-408f-7ecd-9d6ec2d821aa,Mega Dragalge ex,PUG-7C5D9689-02,available,1,,not_recorded,6KVKCBZA2FMTIEI7SEVOOPIG,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3a57bd92-2062-4aff-a030-8776f0f04995,cddebd71-6bef-454b-1449-f0efe56e67a9,Raticate,PUG-E327B05B,sold,0,,not_recorded,B5XTBFBSH4UZDIIJEHL42RSL,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-477d8fcb-7e4b-438d-a65e-9a444d02663a,9be145de-099c-a30c-cbd1-44c0f4c88b77,Ampharos,PUG-1562AC02,sold,0,,not_recorded,UVBULP25HX7QFNAGWWW53IET,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7bc880af-8b62-46f3-aa53-2a8f8b26aa6b,6143a3cd-e0d9-b9a8-9d9d-9662cb833a1e,Team Rocket's Mewtwo ex,PUG-2741CC13,available,1,,not_recorded,XNEJOCR3QCIMR6KPJOZG4CBP,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3557d978-dbb3-45e7-931e-f99ee38b3711,b15b8652-7783-5274-ffe0-581081f51856,Yamper,PUG-67DEFF7B,available,1,,not_recorded,HVFJRQM7J3VMWRTOGTWAU2RT,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-8a814d99-f257-42e6-b817-6f23af3bd155,e05b485c-00b4-07dd-6bca-0d2a8bca195b,Roxie's Performance,PUG-FFBA5934,sold,1,,not_recorded,7V42I3TUA4MDEZJIRY7664QR,0,1,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-361b2a59-cce0-4cca-9999-ad2abce8399d,dd71b14e-44e3-e81a-2d12-fc804e5ed98d,Xerneas,PUG-57D53325,removed,1,,not_recorded,JMPUVFI32YVIYYKWPXIQVMVI,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-c55924ef-a147-413f-aee3-d6b072fd7291,a6be6a3a-5690-975e-4a83-2f86daa947a5,Ambipom,PUG-CB815670,sold,0,,not_recorded,XOEGY3ULM7ZHM5KGVT63XQ2W,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3da272d6-e3ba-4d63-ae79-ab8de5ad69db,e6ce3593-f7a3-512b-f32c-9e94f99208db,Beedrill ex,PUG-20EAB304,removed,0,,not_recorded,4FVIRX6CLSBVK7WDWWDONQUW,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-ba2ac50d-23db-4ce9-b740-3f64e065def7,243732c2-8e30-c3f3-2638-437c24e0c086,Aurorus,PUG-9E5CCF8C,removed,0,,not_recorded,6BB5ZNOIJQC2Q3VWNNYXMNII,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-a363fe9d-21d3-494f-b379-9d85fd2d0cab,ec932879-025a-d43f-fcc5-ef775cbebcea,Decidueye ex,PUG-1A6484B0,available,1,,not_recorded,SAB5PDWZZ6BHZKSXJD5YMMP3,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-8160ce5f-e3b1-4d2f-9057-356ccf6f2a9f,926bc447-b705-7a42-1923-4e86ee1ed7ba,Chimchar,PUG-4E42F952,removed,0,,not_recorded,G6AV5ZJKQBYGZPS75SNT446I,0,0,not_recorded,visibility=hidden;status=removed;sellable_quantity=0,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-7c8c2fb3-fcdb-4312-83e9-4cccff9d7e5c,c66204df-1807-da22-f6be-522aa4d6faef,Piplup,PUG-CDD3CD99,available,1,,not_recorded,DBRVIWUIOKERY27NUTWC4WUF,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-a95538c8-1b6d-4741-8158-9da0197da05d,845d513e-be52-8e20-c123-16ef261a9efd,Turtwig,PUG-2053B405,available,1,,not_recorded,ZWBQQB4NGCMUED2UI3NLT3KM,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-d2c178d3-3bea-4f9c-8f20-6ac7f4b53c0b,54bb04b6-b460-1f6d-b219-69ff7bd38f1b,Black Kyurem ex,PUG-F10BD588,sold,0,,not_recorded,B424K5SBVTS6TRMGFZYLWTWR,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-2492c6cc-d25c-40c4-9d34-4a22df4f62de,83a54560-4570-d296-ea41-b79e4bb0d5b0,Mega Skarmory ex,PUG-23C53ED2,available,1,,not_recorded,52MRTWO5XUYMMFZGO4FCNPKK,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-c7360e85-80ea-4b11-9ce4-0c21fd182b83,68c3b9d0-14ec-5076-8730-66d3805c65b1,Mega Greninja ex,PUG-765A3941,available,1,status=available;quantity=1;online=visible;kiosk=visible,not_recorded,H3HWDRZXJGJPUSAJBFEQ4W5M,1,1,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,synced,,kiosk_projection_not_recorded
1,connected,local-inventory-d50d8d9e-7d6c-4579-b462-84daa73ad540,f038c936-f784-86e2-4f6d-915fe037ad2d,Pikachu V,PUG-DC32FA9C,sold,0,,not_recorded,UUTRAPRC3JXISTUZT3M64KP5,0,0,not_recorded,visibility=visible;status=sold;sellable_quantity=0,not_recorded,0,no_sync_record,,website_projection_missing;kiosk_projection_not_recorded
1,connected,local-inventory-3079952f-6448-4511-83ab-614a401b2c77,348635bd-6354-669f-f711-487709369282,Doublade,PUG-C02FCBF6,available,2,,not_recorded,NNSANXQH63NNGASGDBPUDWRE,2,0,not_recorded,visibility=visible;status=available;sellable_quantity=2,not_recorded,0,synced,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-385e12a9-1244-4be6-87d9-ff08d521fca7,49f3f951-0162-9130-cee9-f297842b50ef,Professor Turo's Scenario,PUG-E8E77235,available,1,,not_recorded,VDGDFE5LPUWYGR62ZPW3CBQR,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
1,connected,local-inventory-b4467e3a-f0b5-4544-9dfb-9afac898832b,05bab4b8-f5e4-80ec-859a-c98966ecba76,Archaludon ex,PUG-82288DD3,available,1,,not_recorded,7W3TMQVLB4Z4WRG3WTUN6P47,1,0,not_recorded,visibility=visible;status=available;sellable_quantity=1,not_recorded,0,no_sync_record,,website_projection_missing;square_count_mismatch;kiosk_projection_not_recorded
